Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCR30,OUT046,1248.4316
DRL23,OUT019,359.6187
NCR05,OUT049,3095.1753
NCE19,OUT018,866.46423
FDY07,OUT035,819.4882
FDB10,OUT017,3688.8494
FDP57,OUT013,1691.5786
FDU48,OUT019,411.35123
FDH48,OUT035,1437.6027
FDO33,OUT035,1995.6763
NCU29,OUT045,2356.5786
FDW35,OUT046,758.984
FDH05,OUT010,647.15204
FDP26,OUT049,1711.4823
DRG27,OUT035,797.8252
FDQ33,OUT046,2540.7944
FDH20,OUT010,336.90094
FDV14,OUT046,1425.8329
DRD01,OUT046,952.06036
NCI17,OUT049,1594.6862
FDF39,OUT010,734.2167
FDX37,OUT046,1625.1442
NCX17,OUT035,3554.8877
FDN03,OUT013,3864.6626
NCS41,OUT010,608.0505
FDH34,OUT045,3078.1707
NCX53,OUT018,2040.6737
FDY31,OUT046,2385.3013
FDD20,OUT017,2157.445
FDE51,OUT045,859.52814
FDV27,OUT046,1436.7216
FDF16,OUT035,2402.6597
FDZ02,OUT049,1585.5636
NCK05,OUT045,1105.4492
FDM12,OUT027,3778.6646
NCA05,OUT018,2233.88
FDX33,OUT045,2551.4036
FDM25,OUT049,2877.686
FDE41,OUT018,1296.4214
FDW14,OUT045,1392.1599
NCD30,OUT046,1574.5614
FDB23,OUT010,688.5562
FDF45,OUT046,1066.6091
FDW20,OUT017,2102.1743
FDF47,OUT045,3008.747
NCR05,OUT019,651.8037
DRB01,OUT046,3103.6326
FDE36,OUT013,2514.9558
FDU56,OUT049,3130.9985
FDB23,OUT049,3544.4465
FDN48,OUT049,1485.8845
FDS43,OUT013,3011.2795
NCN05,OUT013,2944.4312
NCL53,OUT049,2822.7698
FDL56,OUT046,1434.0311
FDH17,OUT018,1383.9126
FDP37,OUT046,2064.6086
FDG09,OUT019,577.3812
FDA55,OUT045,3716.3904
FDX31,OUT049,3791.7556
FDJ41,OUT045,4112.4175
DRC24,OUT045,2457.9375
FDQ21,OUT035,2135.0369
NCT54,OUT045,1523.3138
FDH08,OUT049,3810.3818
FDY38,OUT018,3666.6494
DRM11,OUT010,551.9834
FDG32,OUT049,3387.4648
NCH18,OUT046,3726.1096
FDI20,OUT035,3732.119
FDA33,OUT018,2105.5159
FDN45,OUT013,3535.3145
FDT45,OUT010,309.2203
FDR32,OUT035,3723.646
FDA48,OUT017,3594.2388
FDN23,OUT017,2418.9788
NCR18,OUT035,799.1941
FDD45,OUT046,1549.5415
FDI22,OUT018,3042.6821
FDT09,OUT013,2262.8823
DRC24,OUT027,3784.9219
FDT39,OUT046,2393.9666
FDX28,OUT045,1548.9429
FDA50,OUT018,1407.1123
FDT33,OUT027,4196.295
FDQ60,OUT049,2117.153
NCM19,OUT018,1671.8975
FDF40,OUT046,3705.4702
NCI30,OUT035,3740.199
FDK34,OUT049,3816.455
FDA38,OUT027,6212.0864
FDT02,OUT045,690.5306
FDC11,OUT017,1479.9875
FDD08,OUT046,791.7393
NCS29,OUT046,3997.2922
DRI03,OUT010,645.9665
FDK48,OUT035,1276.1855
FDM52,OUT049,2535.862
FDP49,OUT035,1004.9582
DRA24,OUT046,2562.5098
NCJ43,OUT049,2852.9438
FDE11,OUT045,3312.671
FDP01,OUT049,2347.0745
FDQ59,OUT018,1292.8402
FDA43,OUT019,548.7222
FDL14,OUT017,2383.703
FDV50,OUT010,373.34338
FDT01,OUT027,5440.6177
NCC42,OUT035,2152.9858
FDO28,OUT046,1925.5963
FDD32,OUT019,336.4031
FDV45,OUT035,3190.4648
NCW17,OUT019,452.59195
NCJ17,OUT027,2633.8655
NCF18,OUT049,3023.4873
FDP01,OUT045,2186.38
FDH24,OUT045,2412.7935
FDI38,OUT027,5505.1963
FDX03,OUT035,796.0361
FDY28,OUT046,3371.7817
FDN34,OUT018,2635.833
FDJ02,OUT045,2442.004
FDW40,OUT019,348.66055
FDX03,OUT017,764.9448
FDE17,OUT027,3704.261
FDT58,OUT046,2665.1907
FDI38,OUT013,3477.2737
FDW22,OUT035,3788.5586
FDS15,OUT027,2701.7231
NCX06,OUT013,2986.5544
DRK47,OUT035,3798.584
FDC23,OUT027,4871.243
FDM56,OUT010,335.14706
FDP21,OUT046,3111.1094
FDP58,OUT046,3345.5337
FDA27,OUT019,584.07666
FDK41,OUT019,337.6896
NCH42,OUT046,3740.4792
FDG29,OUT045,727.21954
FDW15,OUT018,2283.039
FDD28,OUT018,871.23395
FDQ37,OUT049,3186.7466
FDC23,OUT035,3154.1638
FDV13,OUT035,1485.8588
FDK33,OUT046,3406.7678
FDO33,OUT013,1992.7598
FDN21,OUT017,2628.986
NCW06,OUT027,5289.1494
FDI38,OUT035,3641.4153
FDC21,OUT027,2589.9636
NCS05,OUT046,2202.1973
NCN53,OUT049,745.96075
FDV40,OUT010,277.05927
FDG60,OUT017,3724.7349
NCY30,OUT027,4829.8115
FDM40,OUT045,2130.3777
NCO30,OUT046,2957.0806
FDK10,OUT046,2958.5593
FDM36,OUT045,2788.394
FDN10,OUT013,1963.2766
FDM46,OUT018,1288.8269
FDX50,OUT049,1792.477
FDP33,OUT045,3878.4253
FDO12,OUT045,3074.7253
FDC28,OUT013,1731.4702
FDO31,OUT045,1376.6462
FDX45,OUT035,2532.519
FDV21,OUT049,2085.798
FDH04,OUT049,1525.603
NCG54,OUT013,2710.512
FDO13,OUT046,2534.037
FDA09,OUT027,4739.1157
FDC38,OUT017,2077.11
NCO42,OUT046,2402.5742
FDL45,OUT049,2148.5964
NCK31,OUT013,884.56366
FDM39,OUT017,2907.2393
FDC22,OUT010,568.2243
FDF46,OUT046,1973.9891
FDQ37,OUT045,3026.4563
FDH41,OUT010,663.1716
FDQ04,OUT046,778.08624
NCQ02,OUT027,4111.2803
FDJ57,OUT027,5104.2188
NCE07,OUT049,2177.5989
FDE56,OUT013,979.7073
FDI20,OUT049,3605.3687
FDK36,OUT018,764.4559
FDP08,OUT027,5268.263
FDF44,OUT017,2102.6367
NCU53,OUT017,2651.8782
FDF47,OUT035,3301.576
FDS55,OUT010,486.7058
FDZ52,OUT010,377.02713
FDL04,OUT018,1519.4119
NCM26,OUT035,2586.6118
FDX43,OUT049,2674.8604
FDP52,OUT049,3758.5823
DRK49,OUT045,742.5533
FDE38,OUT013,2474.6965
DRF13,OUT035,2530.8108
FDK41,OUT010,309.36713
FDJ04,OUT027,3033.7686
FDZ44,OUT018,1684.2144
FDS11,OUT013,3855.73
FDA55,OUT049,3749.4932
NCW53,OUT046,3020.1343
FDB49,OUT027,2516.1365
FDD23,OUT017,3426.7507
NCV42,OUT045,1703.1255
NCZ29,OUT018,1826.3575
FDQ26,OUT013,865.22076
FDV08,OUT017,830.21173
FDC53,OUT049,1612.1307
FDV58,OUT010,518.9183
NCP02,OUT019,268.68948
DRI37,OUT045,972.7291
FDQ12,OUT049,3773.4106
FDE33,OUT046,1323.9335
FDX27,OUT045,1404.683
FDM22,OUT017,914.6176
NCH30,OUT019,389.9998
FDC04,OUT017,3914.8184
FDO38,OUT046,1350.1643
FDV52,OUT027,3033.7686
FDB32,OUT013,1523.7842
FDV43,OUT018,733.8337
FDI24,OUT018,2578.418
FDR40,OUT017,1391.9606
FDW02,OUT049,2132.005
FDE44,OUT049,883.0106
FDL38,OUT046,1453.8744
NCT54,OUT010,346.86816
DRJ39,OUT010,976.81366
FDW55,OUT049,3898.8574
DRF13,OUT019,456.93127
NCW17,OUT049,2184.1484
FDP13,OUT035,784.7657
FDS08,OUT018,2572.9788
NCP17,OUT035,1179.1832
NCO53,OUT035,3090.0344
FDH19,OUT045,2778.7188
FDJ04,OUT017,2007.4335
FDG10,OUT049,930.5903
FDA40,OUT010,331.00067
FDI53,OUT045,2466.2559
FDU09,OUT010,283.03384
FDK60,OUT045,1596.7826
FDR43,OUT017,717.92523
FDW22,OUT017,3569.3728
DRP47,OUT010,680.2795
DRG48,OUT010,590.0298
FDA14,OUT035,2542.1667
FDU49,OUT013,1374.2751
FDK28,OUT045,4129.7964
FDT19,OUT046,2806.5781
NCQ42,OUT045,1894.7112
FDD03,OUT045,3796.0906
NCM53,OUT013,1666.7032
NCX53,OUT045,2270.1677
FDV14,OUT027,2405.8403
NCZ54,OUT017,2697.9204
FDB39,OUT013,882.53754
DRC24,OUT046,2466.1526
FDY36,OUT013,1211.4729
FDN01,OUT035,2884.9358
DRH25,OUT046,957.0461
FDV08,OUT046,800.5126
NCP53,OUT049,3898.8574
FDU52,OUT010,562.6436
NCI42,OUT045,3373.4106
FDZ14,OUT035,2060.5593
FDF11,OUT046,3759.5488
FDQ13,OUT018,1284.592
FDO32,OUT010,254.83925
DRJ37,OUT018,2149.6516
FDY43,OUT046,2730.416
NCT41,OUT017,2544.2908
NCV17,OUT045,2158.0396
FDM04,OUT027,1658.2129
DRB48,OUT018,578.67633
FDM24,OUT013,2372.7183
FDT37,OUT049,4126.8965
NCO05,OUT010,341.10544
FDL13,OUT046,3848.1335
FDL15,OUT017,2545.4336
FDB11,OUT018,3167.5818
FDL14,OUT019,500.41553
FDY10,OUT019,390.65317
FDJ40,OUT049,1824.9197
NCW18,OUT046,3742.0212
NCY06,OUT013,2165.3845
DRE13,OUT018,1349.0686
FDA26,OUT045,3407.678
NCE19,OUT010,298.9973
FDE33,OUT035,1379.0355
DRL59,OUT027,1574.8042
FDY07,OUT046,880.3718
FDF57,OUT018,2613.4556
FDM58,OUT035,1797.9078
FDP26,OUT027,2542.8408
FDY32,OUT046,2576.6821
FDD51,OUT010,235.7555
FDU22,OUT018,1847.1482
FDZ49,OUT018,3725.6355
NCI42,OUT017,3541.1924
FDT04,OUT027,977.95404
NCU41,OUT045,3007.7683
FDS56,OUT045,4071.4487
NCN42,OUT017,2620.3936
FDK34,OUT046,3760.9949
FDB03,OUT017,3802.2092
DRJ25,OUT035,914.58673
FDT25,OUT027,3299.3809
FDN20,OUT013,2654.603
FDP09,OUT013,3354.3352
FDM20,OUT019,581.2381
NCG55,OUT046,2010.942
NCP14,OUT045,1675.6464
NCH06,OUT046,3502.0122
FDV52,OUT013,1869.536
NCL07,OUT035,782.3567
DRJ11,OUT027,5434.6763
DRO59,OUT013,1217.2642
FDW15,OUT010,502.9628
NCQ30,OUT035,2108.5935
NCN54,OUT019,311.1341
FDY01,OUT027,3113.0542
FDX39,OUT035,3529.103
FDH53,OUT027,2359.6438
FDA57,OUT035,789.35504
NCC07,OUT010,353.74344
FDU28,OUT013,2946.657
FDK36,OUT010,240.76253
FDR36,OUT018,654.5012
NCQ17,OUT035,2447.5596
FDS28,OUT019,317.59396
FDE08,OUT045,2477.9038
FDU22,OUT046,2078.26
FDG41,OUT045,1696.5477
FDO31,OUT010,316.55972
FDM21,OUT019,654.6583
FDU40,OUT017,2431.0845
FDV36,OUT018,1822.8124
FDT10,OUT027,1839.0236
FDX38,OUT045,830.1231
NCU30,OUT027,3442.8208
NCV06,OUT049,3024.2742
FDT16,OUT035,4166.2295
NCP41,OUT027,2527.2498
FDZ56,OUT017,2805.3755
FDC22,OUT035,3090.3838
FDU10,OUT035,747.3161
FDS46,OUT045,1947.7301
FDO08,OUT049,2624.1116
NCV42,OUT018,1577.49
FDP33,OUT035,4013.1858
FDJ12,OUT046,3530.3682
FDH04,OUT045,1467.9443
NCU54,OUT013,3382.654
FDO36,OUT010,597.0509
FDT37,OUT027,6177.6094
FDD14,OUT010,619.5743
FDA16,OUT013,3874.7036
NCS42,OUT019,358.1168
FDP10,OUT019,361.84726
FDQ28,OUT049,2532.5212
FDK57,OUT010,373.6963
FDK02,OUT013,1973.0686
FDW47,OUT018,1787.3207
NCC42,OUT018,1906.0522
FDQ37,OUT018,3339.9182
FDL40,OUT046,1572.4447
DRE13,OUT010,340.5193
FDQ34,OUT027,2806.2444
NCB54,OUT046,2067.001
FDS48,OUT049,2522.52
FDO15,OUT045,1231.504
NCT30,OUT013,851.19745
FDU49,OUT027,2420.2551
FDE21,OUT046,2035.3497
FDS49,OUT019,340.44266
FDT38,OUT027,2372.1746
FDZ01,OUT045,1695.009
FDC41,OUT035,1303.5149
DRG13,OUT010,532.32324
NCZ42,OUT018,3128.852
NCM07,OUT045,1400.0684
NCV17,OUT018,1942.3326
DRK39,OUT035,1419.609
FDS37,OUT018,1675.8116
FDV12,OUT019,383.86847
NCG19,OUT018,3721.6807
FDS51,OUT013,1045.1213
NCO14,OUT046,771.4305
FDC38,OUT046,2092.6167
FDN15,OUT046,2329.587
NCH42,OUT013,3914.177
FDQ22,OUT046,726.79834
FDC05,OUT013,3031.1533
FDZ31,OUT013,3038.0645
DRJ23,OUT049,3024.601
FDC52,OUT035,2428.1177
DRD12,OUT010,328.4878
FDV55,OUT017,2540.9055
FDD32,OUT046,1343.8695
FDR01,OUT049,3521.6572
FDY08,OUT019,404.66586
FDQ45,OUT045,3032.5195
DRN11,OUT027,3601.5786
NCS05,OUT018,1897.2738
FDY32,OUT035,2516.0073
NCD31,OUT045,2670.4126
NCE06,OUT049,2535.7122
NCP14,OUT046,1721.8146
NCF18,OUT019,556.5449
FDF14,OUT018,2170.1377
FDB22,OUT017,2407.6604
NCH54,OUT049,2676.5784
FDU27,OUT035,880.78687
FDS58,OUT027,4071.8396
NCU29,OUT035,2448.3743
FDJ57,OUT013,3030.2588
FDL56,OUT049,1430.8594
FDH60,OUT035,3120.6597
FDN24,OUT018,891.5046
FDD02,OUT017,2149.071
FDP15,OUT017,3840.7134
FDB28,OUT027,5277.1016
DRC49,OUT045,2327.1277
NCG30,OUT018,1835.4274
FDJ14,OUT049,1353.0001
FDL52,OUT045,726.1504
NCG19,OUT027,5868.271
NCN41,OUT035,2053.3792
FDW22,OUT013,3788.7502
FDI02,OUT013,1809.736
FDV51,OUT045,2620.5059
FDV48,OUT046,1358.7598
NCL17,OUT019,411.34933
FDP46,OUT045,1429.3792
FDU10,OUT045,694.58936
FDT37,OUT010,711.29694
FDI27,OUT035,897.80707
FDN51,OUT046,3704.2324
FDW07,OUT035,1422.6171
FDN45,OUT049,3510.0784
DRN37,OUT027,4504.983
DRF48,OUT049,3118.1975
FDP38,OUT019,264.91046
NCX18,OUT027,5075.825
FDK45,OUT018,1660.217
FDZ37,OUT049,1436.6182
FDS50,OUT018,3178.2776
NCR54,OUT018,2816.3025
NCS17,OUT035,1606.8948
FDV31,OUT046,2847.0967
DRE27,OUT017,1597.2548
FDN60,OUT013,2627.9756
FDK26,OUT013,3014.3726
FDX37,OUT018,1387.7727
FDW31,OUT046,3093.8647
FDX26,OUT018,2930.7996
DRL49,OUT019,400.05032
FDU49,OUT017,1452.4675
FDY58,OUT046,3754.7441
FDN03,OUT045,3703.5115
NCV06,OUT010,642.7739
FDH53,OUT045,1195.1643
FDG31,OUT018,1096.9591
NCC06,OUT045,2133.7122
FDS13,OUT049,3901.9053
FDP16,OUT035,3946.9355
FDA35,OUT013,2115.8
DRP47,OUT018,4100.5635
FDY28,OUT010,740.28973
FDY20,OUT035,1523.1428
NCH30,OUT017,1847.085
NCR29,OUT019,325.1437
NCP05,OUT013,2512.9675
NCF30,OUT019,359.5076
FDA08,OUT035,2600.809
FDN51,OUT027,5967.0806
FDH12,OUT046,1728.4187
FDY39,OUT017,3130.6917
NCO53,OUT045,2980.634
FDB40,OUT046,2510.5994
FDH02,OUT049,1430.9569
FDY11,OUT027,1805.0842
FDQ09,OUT019,390.65317
FDP16,OUT013,3882.4211
NCF55,OUT018,575.4575
FDY09,OUT027,4654.308
FDY39,OUT045,3049.0151
NCU53,OUT049,2534.8772
NCT41,OUT049,2519.5713
FDJ45,OUT046,706.09973
FDR28,OUT013,2649.087
FDN08,OUT013,1962.9296
FDJ07,OUT049,1974.6776
FDZ09,OUT027,3714.854
FDQ14,OUT017,2416.5728
FDY12,OUT027,1746.3165
FDK57,OUT046,2044.6115
FDD20,OUT049,2157.9868
FDS36,OUT018,1678.2524
FDI40,OUT049,1726.9285
FDJ40,OUT045,1778.7018
FDE08,OUT013,2474.801
DRK01,OUT013,1596.928
FDC58,OUT049,759.7146
FDE50,OUT046,3116.2666
FDX48,OUT035,2495.2034
DRM35,OUT018,2597.5156
FDG41,OUT013,1707.7595
FDB52,OUT046,4026.1575
FDV19,OUT045,2633.216
DRG48,OUT017,2410.9185
FDI26,OUT013,2888.8464
FDU11,OUT019,424.59628
FDF59,OUT019,393.98172
FDR07,OUT049,1755.3186
NCE06,OUT017,2576.511
FDE10,OUT046,2086.0747
NCO55,OUT046,1733.2057
FDZ13,OUT013,849.2695
FDT50,OUT017,1536.9934
FDH12,OUT010,354.10367
FDD21,OUT045,1889.5546
NCM05,OUT013,3982.7317
FDK04,OUT013,976.1087
FDN33,OUT017,1555.1592
NCM18,OUT010,297.5779
DRC25,OUT049,1552.8467
FDT47,OUT017,1786.5798
FDD45,OUT027,2869.6416
NCD07,OUT018,1682.3364
NCY54,OUT010,564.0995
FDL12,OUT049,1078.8041
FDL02,OUT017,1712.5312
FDC60,OUT035,1765.8525
FDR37,OUT017,3051.8616
FDY16,OUT017,3166.4956
FDU26,OUT045,2024.0067
FDN24,OUT013,930.4239
FDH44,OUT013,2465.3638
FDE23,OUT010,283.17197
FDW60,OUT017,2885.834
FDQ55,OUT049,2038.3582
FDV32,OUT027,1985.032
FDV03,OUT010,484.59903
FDY14,OUT010,622.3548
NCL55,OUT027,5775.716
DRF25,OUT017,798.7379
FDX03,OUT046,772.92426
FDF40,OUT045,3731.335
FDX24,OUT010,336.66046
FDA25,OUT049,1728.0074
FDH21,OUT018,2363.7751
FDB47,OUT010,611.4025
FDT34,OUT019,398.29898
FDS39,OUT010,391.87982
NCU05,OUT046,1359.3304
FDE02,OUT049,1541.2279
FDL25,OUT035,1477.1437
FDC50,OUT049,1558.9794
FDZ32,OUT049,1721.8396
FDV14,OUT045,1391.1805
FDR07,OUT045,1537.2592
FDB26,OUT049,964.9969
NCR50,OUT045,2550.843
FDP01,OUT018,2108.2412
FDH57,OUT045,2031.762
FDM60,OUT027,1124.5189
FDA45,OUT017,2933.602
FDU55,OUT017,4178.1006
FDH40,OUT035,1411.0127
FDG40,OUT019,206.66342
FDT12,OUT049,3716.8853
DRL59,OUT045,933.5778
FDT47,OUT018,1537.9644
FDI60,OUT017,1103.8369
DRF51,OUT027,1112.1823
NCK31,OUT049,868.811
FDB08,OUT045,2510.0918
FDM44,OUT035,1741.1138
FDD46,OUT018,2270.783
FDR27,OUT019,411.45175
FDV56,OUT010,337.6031
FDM02,OUT049,1434.1312
FDU45,OUT018,1694.3193
FDZ10,OUT017,2122.0344
NCK31,OUT010,232.29718
FDR27,OUT035,2115.9587
FDF33,OUT013,1710.4785
FDJ36,OUT046,1744.8834
FDP33,OUT049,3888.1187
FDG17,OUT046,3865.0398
FDG47,OUT027,4817.119
NCW29,OUT046,2130.8223
DRH59,OUT017,1293.1881
FDR32,OUT017,3728.1887
FDP48,OUT035,2950.6323
FDG17,OUT035,3924.7712
DRJ59,OUT017,778.76416
FDY48,OUT027,2528.1914
FDB02,OUT046,2891.7378
FDN10,OUT019,390.65317
NCD55,OUT035,792.7081
FDX34,OUT013,2061.7646
FDZ38,OUT045,2929.8198
DRF37,OUT049,3854.5352
DRL47,OUT019,390.88043
FDL27,OUT035,1201.6254
NCP53,OUT035,3929.2493
FDT03,OUT019,538.33563
FDJ28,OUT035,3159.15
FDF40,OUT018,3423.5405
FDA32,OUT035,3545.9668
NCP02,OUT017,951.42426
FDZ31,OUT045,3070.748
NCQ29,OUT013,3853.9258
FDP57,OUT010,353.3896
FDL32,OUT027,3180.3865
DRB01,OUT035,3091.718
FDJ40,OUT046,1802.6277
FDO24,OUT018,2308.4377
FDO11,OUT018,3296.316
FDA56,OUT035,2101.7622
FDF02,OUT045,1665.1465
FDA10,OUT013,2060.2305
NCI55,OUT017,2159.8972
FDZ40,OUT010,255.2323
FDV08,OUT049,794.15826
FDN48,OUT013,1431.7443
FDU57,OUT017,2452.445
DRF49,OUT013,1912.5358
FDS02,OUT035,3098.1494
FDS43,OUT046,3094.9785
FDT16,OUT013,4313.8604
FDX19,OUT027,5923.822
FDK15,OUT046,1639.24
DRA12,OUT049,2161.4885
FDY35,OUT017,926.8935
NCU42,OUT013,2690.5896
FDD26,OUT013,3014.5383
FDR11,OUT018,2436.8281
NCP53,OUT045,3865.755
FDP34,OUT045,2610.0376
NCV41,OUT019,370.65305
FDN20,OUT018,2372.6501
FDZ16,OUT018,2980.3738
FDZ28,OUT049,2090.6616
NCL55,OUT013,3921.9783
NCJ17,OUT046,1454.2094
FDT37,OUT046,4075.5596
FDV51,OUT049,2720.245
FDZ28,OUT035,2091.0745
FDN27,OUT013,1915.6273
FDS14,OUT019,455.98526
FDZ58,OUT045,2010.6307
FDD46,OUT046,2403.0317
FDJ03,OUT035,934.1884
FDU03,OUT010,676.71564
FDA33,OUT027,3659.9314
NCW53,OUT035,3140.8115
NCC55,OUT017,731.00397
FDP52,OUT019,655.85974
FDE39,OUT049,2045.8011
FDB44,OUT035,3611.302
FDG59,OUT013,737.4936
FDI05,OUT013,1238.114
FDF59,OUT045,1956.899
FDM39,OUT019,531.51044
FDB14,OUT013,1452.8651
NCS05,OUT019,447.01437
DRJ35,OUT045,1006.7203
FDO31,OUT019,336.4031
FDA31,OUT046,2816.6057
FDX40,OUT049,753.6024
FDW56,OUT045,3049.7778
FDH09,OUT018,767.77893
FDA52,OUT019,499.0086
FDF20,OUT019,536.8526
FDE40,OUT046,1078.5385
NCU17,OUT046,1851.4865
NCP14,OUT035,1734.8446
FDN25,OUT027,1844.4523
FDU39,OUT049,1027.5361
NCM05,OUT017,4030.507
FDU07,OUT017,2451.729
FDF28,OUT049,2128.4634
FDR57,OUT049,2587.1462
FDJ33,OUT013,2077.8105
DRH23,OUT035,1002.83124
FDQ52,OUT046,3974.9736
DRK13,OUT035,3120.873
FDP09,OUT046,3542.8303
FDR08,OUT027,2670.8706
FDV50,OUT045,2013.4917
FDT13,OUT049,3110.3547
FDJ27,OUT027,2849.471
FDH21,OUT046,2610.726
FDW14,OUT027,2389.5059
FDL52,OUT049,779.3177
FDW28,OUT017,3172.8372
FDL40,OUT049,1571.9889
FDE24,OUT046,2201.294
FDX35,OUT049,3714.2324
FDP46,OUT017,1507.8292
FDX56,OUT045,3496.973
FDQ45,OUT049,3049.696
FDK50,OUT027,4047.553
FDY26,OUT045,3447.3901
FDQ09,OUT017,1943.1661
FDN39,OUT049,2737.2637
FDP13,OUT017,769.9453
FDR51,OUT013,2435.2458
FDZ49,OUT010,626.738
FDL28,OUT018,3171.0662
FDZ10,OUT035,2110.3086
FDK38,OUT013,2348.701
DRL49,OUT027,3330.3606
FDR15,OUT013,2411.415
FDQ24,OUT035,4316.101
FDD56,OUT013,2843.7627
NCR42,OUT046,727.556
FDH52,OUT045,1078.5973
FDH57,OUT019,396.14352
FDR15,OUT010,525.51514
FDJ34,OUT035,1978.5381
FDW37,OUT035,1550.9098
FDQ23,OUT018,1527.0985
FDP34,OUT013,2616.2947
FDE04,OUT027,4756.034
FDC48,OUT045,1310.2352
FDA47,OUT019,452.68286
FDI35,OUT018,2878.8276
NCV05,OUT013,2396.7498
FDR28,OUT045,2665.2712
FDH31,OUT017,1645.3419
FDP59,OUT019,361.5776
FDS19,OUT018,1189.5665
FDM60,OUT045,711.2035
FDJ44,OUT018,2649.3198
DRH51,OUT017,1429.605
DRC25,OUT017,1580.8269
DRE25,OUT013,1565.9851
NCX05,OUT049,1979.9532
FDR11,OUT017,2569.3008
DRP47,OUT045,4102.1987
DRC49,OUT019,446.67667
FDQ47,OUT027,1074.3331
FDL20,OUT013,1779.2347
FDM34,OUT035,2253.662
NCN55,OUT013,3775.0366
FDD41,OUT035,1722.8179
FDE52,OUT049,1441.247
NCT18,OUT019,503.08362
FDJ32,OUT018,872.9105
FDE16,OUT046,3545.4673
FDZ09,OUT045,2631.2463
DRZ11,OUT046,1958.2971
FDK41,OUT049,1425.0717
FDE56,OUT049,1065.9712
FDH34,OUT013,3030.2588
DRI49,OUT013,1339.9122
DRI59,OUT046,3715.841
DRC36,OUT049,2900.3706
FDS15,OUT019,368.38818
FDI07,OUT018,2841.551
FDZ15,OUT018,1678.6904
NCX41,OUT027,5373.6787
NCO29,OUT019,498.4448
FDF57,OUT013,2705.272
FDI33,OUT035,1539.4895
DRJ47,OUT049,2778.1267
FDB34,OUT046,1440.1898
FDY22,OUT027,3182.9841
DRL11,OUT017,2595.0544
FDY46,OUT035,3116.6255
FDG17,OUT013,4044.6707
FDE52,OUT018,1281.5608
DRP47,OUT027,5932.9067
FDO01,OUT010,423.91125
FDL09,OUT046,2596.5073
FDR57,OUT013,2527.7234
DRD37,OUT035,934.9634
FDQ36,OUT027,1072.1858
FDL33,OUT049,3106.283
FDL48,OUT045,830.2246
FDL28,OUT049,3772.6702
NCN29,OUT046,877.75415
FDO13,OUT035,2621.9636
FDB38,OUT045,2615.7134
FDI36,OUT035,3117.6646
FDI58,OUT035,1569.856
FDH22,OUT018,1946.1956
FDQ27,OUT013,1827.8016
FDT33,OUT046,2623.1128
FDC56,OUT045,1896.5829
FDF14,OUT046,2359.9648
FDQ39,OUT017,3138.5757
NCM43,OUT017,2767.6777
FDS46,OUT035,2096.9885
FDI22,OUT049,3506.9102
NCE43,OUT045,2695.5254
FDZ36,OUT010,702.41705
FDR13,OUT019,436.75162
FDP46,OUT018,1267.248
FDW56,OUT019,541.3944
FDB40,OUT017,2549.188
FDM28,OUT018,2652.7969
FDV49,OUT013,4328.992
NCS53,OUT018,2428.9382
FDO03,OUT049,3783.1516
FDT15,OUT035,3141.7256
FDD33,OUT049,3636.9138
FDX13,OUT017,4223.539
FDH60,OUT013,2946.5735
DRH51,OUT046,1424.3009
NCL07,OUT049,769.4856
FDW51,OUT045,3341.0933
FDF21,OUT019,573.1484
FDH26,OUT019,413.86246
FDJ03,OUT049,875.2797
FDU35,OUT017,1615.8002
DRL01,OUT018,3107.3276
FDE59,OUT045,706.84247
FDI60,OUT035,1112.0145
DRH39,OUT035,1478.5359
FDK36,OUT049,874.0513
FDN52,OUT045,1397.6024
FDU12,OUT017,3890.8792
NCT05,OUT027,6174.586
FDS37,OUT027,2949.3381
FDK24,OUT017,825.38904
DRF36,OUT013,3043.708
FDN46,OUT010,341.17505
NCN06,OUT045,2497.014
FDD59,OUT035,1422.1466
FDM14,OUT045,1779.8649
FDO10,OUT018,845.7893
FDU35,OUT013,1600.3175
NCA30,OUT018,3042.8645
NCO41,OUT049,1599.1028
FDI24,OUT046,2845.8887
FDZ16,OUT046,3116.5125
FDV47,OUT046,1388.3268
FDV16,OUT045,718.1492
FDZ22,OUT035,1425.541
FDO20,OUT010,657.2033
FDW38,OUT013,891.9671
FDW52,OUT045,2633.216
FDT43,OUT019,263.79398
NCS29,OUT045,3993.8547
NCC31,OUT017,2439.3586
FDA21,OUT017,3127.1794
FDQ55,OUT046,2047.0438
NCE54,OUT049,1300.4557
FDD45,OUT017,1592.2501
NCP17,OUT017,1164.3413
FDR47,OUT035,3134.9941
DRM35,OUT013,2823.2595
FDR47,OUT019,564.8581
FDX19,OUT010,654.29224
FDV22,OUT027,4732.144
FDQ46,OUT027,2819.3547
DRO47,OUT045,1754.3491
FDB44,OUT010,685.4703
FDN02,OUT010,623.034
FDW10,OUT045,2607.9111
FDJ41,OUT019,602.3022
FDM50,OUT046,963.94366
FDW10,OUT035,2654.977
FDY48,OUT049,1725.4958
NCE30,OUT027,5070.5425
FDO04,OUT045,952.0474
FDQ26,OUT010,316.5009
NCX29,OUT018,2148.19
FDE39,OUT046,1952.8972
NCR54,OUT027,5372.4487
NCP55,OUT027,1694.4543
FDX22,OUT017,3598.9648
FDI05,OUT035,1256.6154
FDC51,OUT027,3416.3086
FDC10,OUT013,2045.584
FDJ46,OUT045,2898.025
